pdb_id,CATH_ID
3CIZ,3.30.70.270
5YOE,3.40.50.360
4JB8,3.40.50.1460
4JB8,3.30.70.1470
4JB8,1.25.40.20
4WQK,3.30.460.40
2ESO,3.10.110.10
1NWK,3.30.420.40
1NWK,2.30.36.70
1NWK,3.90.640.10
5UUP,1.10.437.10
1NBC,2.60.40.710
1CUU,3.40.50.1820
4QJ9,2.40.70.10
3AJ7,3.20.20.80
3AJ7,3.90.400.10
3AJ7,2.60.40.1180
1QBU,2.40.70.10
5ZP4,3.10.450.40
5ZP4,2.70.98.20
2ZHP,3.10.180.10
3HR8,3.40.50.300
3HR8,3.30.250.10
5FIW,1.10.640.10
2QV4,3.20.20.80
2QV4,2.60.40.1180
1XJV,2.40.50.140
4B40,2.40.180.10
4B40,1.20.1370.20
4B40,3.40.50.880
1OC2,3.40.50.720
1OC2,3.90.25.10
3OZ9,2.60.40.10
2ZAB,2.60.120.200
5FBI,2.40.10.10
5P2R,2.40.70.10
5TYY,1.10.150.110
5TYY,1.10.150.20
5TYY,3.30.460.10
5TYY,3.30.210.10
3T8B,3.90.226.10
1XCH,1.10.490.10
4DDO,3.40.47.10
2G8R,3.10.130.10
3BFU,3.40.190.10
1FLE,2.40.10.10
1FLE,4.10.75.10
5MJJ,1.10.530.10
3N10,2.40.320.10
3FND,3.20.20.80
3FND,3.40.5.30
4YNX,2.10.70.10
4BZ4,2.60.120.1220
4C0N,1.10.490.10
4RTQ,3.40.50.150
4RTQ,1.10.1020.10
1PTX,3.30.30.10
6C2M,2.40.10.120
6C2M,2.40.10.10
1IZQ,3.10.130.10
2YEK,1.20.920.10
4J8O,2.20.110.10
4J8O,2.170.270.10
2RKD,3.40.449.10
2RKD,2.170.8.10
2RKD,3.90.228.20
1NU5,3.30.390.10
1NU5,3.20.20.120
6NLM,1.20.1260.10
1X06,3.40.1180.10
1PMJ,2.60.120.260
4GPG,2.40.10.10
5LNS,3.20.20.70
5M78,3.10.200.10
5PVB,1.20.920.10
5Z1C,2.40.10.10
5ETL,3.30.70.560
5QI7,3.40.220.10
4J1A,1.10.530.10
1JF8,3.40.50.2300
1WUK,1.10.645.10
1WUK,3.40.50.700
1WUK,4.10.480.10
4CVR,1.20.1260.10
1AVY,1.20.5.320
3H3G,3.40.190.10
3H3G,4.10.1240.10
4M1S,3.40.50.300
3LZN,2.60.40.2480
5JO0,3.40.50.720
5JO0,1.10.1740.10
3AXX,3.20.20.80
2F5M,3.10.450.30
4Q9B,2.60.40.10
1QN9,3.30.310.10
5V7N,3.40.50.720
3OEX,3.20.20.70
5ZIM,1.20.1070.10
4JIK,3.30.200.20
4JIK,1.10.510.10
4XKS,1.20.1260.10
3HKQ,3.10.200.10
1I27,1.10.10.10
4OY7,2.70.50.50
3VMY,1.20.5.170
4Y48,2.40.70.10
1OQS,1.20.90.10
1B80,1.10.520.10
1B80,1.10.420.10
5AXC,3.40.50.1480
5AXC,3.40.50.720
5K3D,3.40.50.1820
1R2M,3.20.120.10
5DCM,1.10.10.10
5N3V,3.10.170.10
5N3V,1.10.390.10
4XYM,3.40.50.720
4XYM,3.40.50.261
4XYM,3.30.470.20
4XYM,3.30.1490.20
3TN6,3.20.20.140
1KBV,2.60.40.420
6MIH,3.30.70.270
6MIH,3.10.10.10
5L43,1.10.1370.40
6GB6,3.30.500.10
6GB6,2.60.40.10
2BQN,1.10.530.10
2YC5,3.90.550.10
5PF2,1.20.920.10
4J69,3.10.130.10
4PUU,3.20.20.100
111L,1.10.530.40
1PK4,2.40.20.10
2H2Z,2.40.10.10
2H2Z,1.10.1840.10
1Q6V,1.20.90.10
5ER6,3.40.50.720
1WS5,2.100.10.30
3H11,3.40.50.1460
4PNG,3.40.30.10
4PNG,1.20.1050.10
3LC0,3.30.930.10
3LC0,3.40.50.800
3V39,3.40.710.10
3V39,3.50.80.20
1CLX,3.20.20.80
2F37,1.25.40.20
3ZE8,3.40.50.700
3ZE8,4.10.480.10
3ZE8,1.10.645.10
2JE6,3.30.230.70
2JE6,2.40.50.100
2JE6,2.40.50.140
2JE6,3.30.1370.10
3O92,3.40.50.850
1UVO,2.40.10.10
1UAG,3.40.50.720
1UAG,3.40.1190.10
1UAG,3.90.190.20
2PZB,3.40.50.620
2QM7,1.20.5.170
2QM7,3.40.50.300
2QM7,1.10.287.130
1X7I,3.20.20.380
6OFU,3.20.20.70
2XU8,3.90.70.190
5CNB,1.10.490.10
1VB6,3.30.450.20
5FNT,2.120.10.80
6MG2,1.20.5.170
4DPZ,3.90.1720.10
1Y88,3.40.1350.10
1Y88,1.10.150.20
5XXK,1.10.245.10
1B1I,3.10.130.10
1P3Q,1.10.8.10
1P3Q,3.10.20.90
3FEG,3.30.200.20
3FEG,3.90.1200.10
3P5P,1.50.10.130
3P5P,1.50.10.160
3P5P,1.10.600.10
2DGM,4.10.280.50
2DGM,3.40.640.10
2DGM,3.90.1150.160
3KU3,2.10.77.10
3KU3,3.90.209.20
3KU3,3.90.20.10
2RIU,3.90.870.10
3U04,3.90.45.10
1BIS,3.30.420.10
3MMH,3.30.450.40
6DPE,3.30.420.10
1FQB,3.40.190.10
4WF8,2.40.10.120
4WF8,2.40.10.10
3GF6,2.60.120.750
4YSU,2.60.40.420
2PJ2,3.40.630.10
3H1X,1.20.90.10
2RBG,3.40.50.11100
4C5K,3.40.1190.20
1PYU,2.40.40.20
3L9G,3.10.270.10
4GGJ,3.30.870.10
4Q7S,3.10.200.10
3EIP,3.10.50.20
5PME,2.60.120.650
4CMU,3.30.200.20
4CMU,1.10.510.10
5F44,2.60.40.10
1NZ2,1.10.490.10
5JF3,3.90.45.10
4GUD,3.40.50.880
4HH9,2.60.40.10
3EWJ,3.40.390.10
3EBB,1.25.10.10
2CYP,1.10.520.10
2CYP,1.10.420.10
4XBV,1.10.620.20
5D7N,3.40.50.1220
5D7N,3.30.1600.10
1V8M,3.90.79.10
1K6W,2.30.40.10
1K6W,3.20.20.140
3ZLK,3.90.550.10
4HV3,3.40.420.10
4HV3,4.10.470.10
2JLI,3.40.1690.10
5ZNJ,3.40.50.800
5ZNJ,3.30.930.10
5ZNJ,3.90.960.10
2XNQ,3.30.70.330
3TE9,3.20.20.70
3VRV,1.10.565.10
1MI3,3.20.20.100
4Y95,3.30.200.20
4Y95,1.10.510.10
4B2F,1.10.3160.10
5G0R,3.90.390.10
5G0R,3.30.70.470
5G0R,1.20.840.10
5G0R,3.90.320.20
1OVP,2.60.120.400
3MK2,3.40.720.10
4P4N,3.40.50.10860
4P4N,3.40.50.720
3ZZE,3.30.200.20
3ZZE,1.10.510.10
4E2X,6.20.50.110
4E2X,3.40.50.150
4E2X,6.10.250.3100
4E2X,3.40.50.720
5K8A,2.60.40.10
6FFD,1.20.920.10
3DFK,3.40.50.10320
3N6T,3.40.190.10
1RAZ,3.10.200.10
1TQ4,3.40.50.300
2BHQ,3.40.605.10
2BHQ,3.40.309.10
6MNE,3.40.50.720
5IX6,1.20.1260.10
2IPR,3.40.1310.20
1PB7,3.40.190.10
4TTG,2.60.120.260
4TTG,2.60.40.10
4TTG,3.20.20.80
4TTG,2.70.98.10
5YRS,2.40.70.10
2J97,2.40.10.250
3RVM,3.40.50.2300
2W3B,3.40.430.10
2Z3T,1.10.630.10
3UAW,3.40.50.1580
4PEJ,3.10.450.50
4Z5S,1.20.1260.10
2IID,3.90.660.10
2IID,3.50.50.60
2IID,1.10.405.10
1ES5,3.40.710.10
3NGP,2.30.30.40
4UU6,2.30.42.10
1GKJ,1.10.275.10
1GKJ,1.20.200.10
5CLS,3.90.230.10
5CLS,1.10.10.10
3SB4,3.80.10.10
5JTT,3.40.50.2000
3ZJ5,2.40.180.10
3ZJ5,1.20.1370.20
3ZJ5,3.40.50.880
5AM0,3.40.50.1000
5AM0,1.10.150.240
5AM0,3.40.50.1820
3CCF,3.40.50.150
5CZM,3.40.390.10
4H7B,2.40.50.90
3FCX,3.40.50.1820
2ZDP,3.30.70.100
4AGK,2.40.10.10
228L,1.10.530.40
5FEW,3.20.20.70
5HU1,2.40.70.10
3I9Z,3.30.70.100
4B00,2.40.70.10
5JMF,1.50.10.100
5JMF,2.70.98.70
4FW7,3.30.230.20
4FW7,3.30.1700.10
2HMM,3.90.380.10
2HMM,2.102.10.10
2HMM,3.10.450.50
2I62,3.40.50.150
2ASF,2.30.110.10
3FQR,3.30.500.10
3FQR,2.60.40.10
4MJ0,2.60.175.10
2Y0O,2.60.120.10
2DSX,2.20.28.10
4ZYC,1.10.245.10
5E1V,3.10.129.110
4OWM,1.20.970.10
4OWM,3.40.1030.10
4OBE,3.40.50.300
3KL6,2.40.10.10
3KL6,2.10.25.10
1W2U,2.60.120.180
1DP0,2.60.120.260
1DP0,2.60.40.10
1DP0,3.20.20.80
1DP0,2.70.98.10
3MDK,3.40.30.10
3MDK,1.20.1050.10
4TR1,3.40.30.10
1TJM,2.60.40.150
2YHY,3.30.420.40
3TLL,3.20.20.105
2PA5,3.90.190.10
5IQO,2.60.40.1090
6DUB,3.40.50.150
2VVA,3.10.200.10
6EH7,2.60.40.10
5BWH,3.10.180.10
5BWH,4.10.1270.10
1GI4,2.40.10.10
1TXG,3.40.50.720
1TXG,1.10.1040.10
5PYP,3.30.40.10
5PYP,1.20.920.10
4U6E,3.90.230.10
5PDH,1.20.920.10
3E6C,2.60.120.10
3E6C,1.10.10.10
4J4O,3.10.50.40
3S8K,2.80.10.50
4NFN,3.30.200.20
4NFN,1.10.510.10
3H6U,3.40.190.10
5IJA,3.40.50.1450
3LHT,3.20.20.70
3CA0,2.80.10.50
3M19,3.80.10.10
4UNO,1.10.10.10
5CX7,3.30.450.150
1UY6,3.30.565.10
5QE7,3.90.190.10
4AE5,3.30.70.100
1ARY,1.10.520.10
1ARY,1.10.420.10
3V1O,3.30.420.10
1A3A,3.40.930.10
4HM6,3.90.380.10
4HM6,2.102.10.10
4HM6,3.10.450.50
4UGA,3.90.340.10
4UGA,3.90.440.10
4UGA,3.90.1230.10
2XET,2.60.40.2070
1HER,1.10.530.10
3SIG,3.40.220.10
1LMA,1.10.530.10
4Y08,1.20.1260.10
1ZOI,3.40.50.1820
2HY1,3.60.21.10
3MB5,3.10.330.20
3MB5,3.40.50.150
3ZQH,1.10.10.60
3ZQH,1.10.357.10
6FRO,1.10.530.10
4G95,3.40.430.10
1SUB,3.40.50.200
5OVK,3.40.50.720
1HSL,3.40.190.10
1TH7,2.30.30.100
3G3P,3.30.1390.10
1MN0,2.70.98.10
6MEH,2.60.40.10
5IO9,3.10.20.230
3KEO,1.10.10.10
3KEO,3.40.50.720
4FIB,2.30.30.1130
4FIB,2.40.10.520
3BS3,1.10.260.40
4P9K,3.40.190.170
5KGN,3.40.720.10
5KGN,3.40.1450.10
4TKJ,2.40.128.20
5PB2,2.10.25.10
5PB2,2.40.10.10
3GKZ,2.60.40.10
2POV,3.10.200.10
3S65,1.10.490.10
3KSI,3.30.450.40
2GH2,2.60.120.10
2IUO,1.10.260.40
2IUO,3.30.1160.10
5WJ3,2.40.155.10
1EJ8,2.60.40.200
3DYB,3.40.50.200
1GWU,1.10.520.10
1GWU,1.10.420.10
2WBO,3.60.130.10
4H5S,2.60.40.10
2Z8Q,3.30.70.20
5F9X,1.10.530.10
1EX2,3.90.950.10
1O33,2.40.10.10
4F60,3.40.50.1820
5AD3,1.20.920.10
4UZ3,3.10.350.10
2WPI,2.10.25.10
2WPI,2.40.10.10
5CQP,3.90.550.10
1URO,3.20.20.210
2QI7,2.40.70.10
3T2S,3.30.565.10
5JDI,3.40.50.720
3ZO2,1.10.510.10
3ZO2,3.30.200.20
3CHC,3.20.20.80
3CHC,3.10.50.10
5OT5,1.10.510.10
5OT5,3.30.200.20
2OLQ,3.40.449.10
2OLQ,2.170.8.10
2OLQ,3.90.228.20
4ZPF,2.40.70.10
1DG3,3.40.50.300
1DG3,1.20.1000.10
5XTK,3.40.50.2020
2VTR,3.30.200.20
2VTR,1.10.510.10
2AXC,1.20.5.740
2BK8,2.60.40.10
5P8I,2.40.70.10
2DXU,3.30.930.10
2DXU,2.30.30.100
3TCO,3.40.30.10
4C8Y,3.30.70.1890
4C8Y,3.30.70.1900
2IS9,1.10.238.10
2IS9,1.10.238.200
2VMD,2.60.120.260
2VMD,2.60.40.2080
1FMB,2.40.70.10
5BNK,3.20.20.70
3RY4,2.60.40.10
1TOJ,3.90.1150.10
1TOJ,3.40.640.10
2YMV,3.40.109.10
5PPS,1.20.920.10
5Q98,3.60.15.10
5Q98,3.40.50.12650
1MUC,3.30.390.10
1MUC,3.20.20.120
4N3A,1.25.40.10
4N3A,3.40.50.11380
4N3A,3.30.720.150
4N3A,3.40.50.2000
1NH8,3.40.190.10
1NH8,3.30.70.120
4EK5,3.30.200.20
4EK5,1.10.510.10
4GCJ,3.30.200.20
4GCJ,1.10.510.10
5LAV,1.10.245.10
2WN3,2.60.120.260
2WN3,2.60.40.2080
5NQ0,3.30.500.10
5NQ0,2.60.40.10
1E9A,3.40.50.300
6F8V,1.10.1300.10
5PIE,2.60.120.650
1UP9,3.90.10.10
4LS6,3.40.47.10
1H9S,2.40.50.100
4YMA,3.40.190.10
4NKK,2.40.70.10
5UY1,3.40.50.1820
1M47,1.20.1250.10
3M66,1.25.70.10
4HD9,2.60.40.10
4USL,1.10.238.10
3QH5,3.10.170.10
3QH5,1.10.390.10
2NWF,2.102.10.10
3SUR,3.20.20.80
3SUR,3.30.379.10
2X2G,3.20.20.70
5QJ4,3.90.79.10
1H2E,3.40.50.1240
2QWX,3.40.50.360
5HEM,1.20.920.10
4B5T,3.20.20.60
1ODV,3.30.450.20
4FGS,3.40.50.720
5XR5,3.30.565.10
3ZHK,2.60.40.10
4G08,3.55.50.30
4G08,3.30.1370.120
2XJQ,2.60.120.1560
2XJQ,6.20.60.20
2OX5,2.60.40.10
2OX5,2.60.40.2470
4MOT,3.30.565.10
5P63,2.40.70.10
5HSG,3.40.50.2300
1ME3,3.90.70.10
5VUO,3.90.340.10
5VUO,3.90.440.10
5VUO,3.90.1230.10
4TWU,1.10.490.10
3DBK,3.10.170.10
3DBK,1.10.390.10
153L,1.10.530.10
1TM4,3.40.50.200
1TM4,3.30.10.10
4KP1,3.30.499.10
3RDS,2.40.128.30
4MHF,3.40.190.170
2PFY,3.40.190.170
5IT6,2.60.120.200
5YNS,3.40.50.1820
2WNZ,3.20.20.70
3DPE,3.40.390.10
1GNX,3.20.20.80
4WPY,3.30.160.240
5Z78,3.90.79.10
5Z78,2.30.30.140
5Z78,2.30.30.30
5C0I,3.30.500.10
5C0I,2.60.40.10
4NI5,3.40.50.720
5Q2Q,3.60.15.10
5Q2Q,3.40.50.12650
4A2O,3.10.130.10
1NAQ,3.30.70.120
1X1Z,3.20.20.70
2IZL,2.40.128.30
5WO0,1.10.150.110
5WO0,1.10.150.20
5WO0,3.30.460.10
5NJI,3.10.129.110
1GGJ,2.40.180.10
1GGJ,1.20.1370.20
1GGJ,3.40.50.880
2NU0,2.40.10.10
2NU0,3.30.60.30
4LLO,2.60.120.10
4LLO,3.30.450.20
2X01,3.40.710.10
4AJY,3.10.20.90
4AJY,3.30.710.10
4AJY,2.60.40.780
4AJY,1.10.750.10
1LW6,3.40.50.200
1LW6,3.30.10.10
1ZD6,2.60.40.180
2H1C,3.40.50.1010
5AI0,3.40.50.1000
5AI0,1.10.150.240
5AI0,3.40.50.1820
5K99,3.40.50.10740
5K99,3.50.30.60
3QAN,3.40.605.10
3QAN,3.40.309.10
2AAL,3.30.429.10
1UWL,3.40.1770.10
1UWL,3.40.50.10730
2OCT,3.10.450.10
5HQ1,1.10.530.10
3T7P,2.40.70.10
4OES,3.40.190.10
4OES,3.10.105.10
1ZR0,2.40.10.10
1ZR0,4.10.410.10
1CKA,2.30.30.40
4FS7,3.80.10.10
2HIM,3.40.50.1170
2HIM,3.40.50.40
3OW3,1.10.510.10
3OW3,3.30.200.20
2VKU,1.10.630.10
5OY2,1.10.489.10
2AOF,2.40.70.10
1G48,3.10.200.10
2OQN,2.60.110.10
1KF7,3.10.130.10
5I5E,3.40.50.970
5I5E,3.40.50.920
2VYO,3.20.20.370
2VDG,3.20.20.100
1RN8,2.70.40.10
1P4N,3.40.630.30
3E9Q,3.40.50.720
4DOC,1.10.150.110
4DOC,1.10.150.20
4DOC,3.30.460.10
4DOC,3.30.210.10
5J64,3.30.565.10
4KWD,1.10.600.10
5PUP,1.20.920.10
4U2E,3.40.50.1820
4LJ9,3.40.50.300
4LJ9,1.10.8.60
3E2C,1.20.1260.10
1H0V,3.30.200.20
1H0V,1.10.510.10
3IDB,1.10.510.10
3IDB,3.30.200.20
3IDB,2.60.120.10
3S4K,3.10.129.10
4NBN,3.40.50.1460
2C4I,2.40.128.30
4EP2,2.40.70.10
2GFH,3.40.50.1000
2GFH,1.20.120.710
2Q6Q,1.20.5.1180
5WHI,1.10.437.10
1EHN,2.60.40.10
1EHN,3.20.20.80
1EHN,3.10.50.10
1O8W,3.40.30.10
2JFZ,3.40.50.1860
4LX3,2.170.16.10
5QA7,3.40.710.10
3JZ9,1.20.1260.70
6CUK,1.10.760.10
2UVJ,3.40.190.10
3ZTV,3.60.21.10
3ZTV,3.90.780.10
1EVH,2.30.29.30
1QK3,3.40.50.2020
5V4H,1.10.530.10
4F4F,3.90.1380.10
4F4F,3.40.50.1100
5K2R,1.10.530.10
5OYY,2.40.70.10
5Y4Z,3.40.50.300
4I4X,2.80.10.50
1VCZ,3.90.730.10
5D8K,1.10.10.10
1ZKI,3.10.129.10
3BA9,1.10.287.610
3BA9,3.30.1490.70
3BA9,3.30.470.30
5APC,1.10.530.10
2VB1,1.10.530.10
4G55,2.130.10.110
4KG4,3.90.79.10
3KAO,3.20.20.70
6BDL,1.10.510.10
6BDL,3.30.200.20
3U1X,2.60.120.560
2E1V,3.30.559.10
4FZJ,3.40.50.620
4FZJ,3.30.1300.10
2ICU,3.90.1680.10
3DGH,3.50.50.60
3DGH,3.30.390.30
2BIN,2.60.40.720
4YW6,2.60.120.430
3KOI,3.10.200.10
2GD2,3.40.50.10540
2GD2,3.30.1540.10
4E1A,3.40.50.620
1EF8,3.90.226.10
1EF8,1.10.12.10
1RUK,2.60.40.10
1GSU,3.40.30.10
1GSU,1.20.1050.10
5EO0,3.30.500.10
5EO0,2.60.40.10
2PYP,3.30.450.20
1U6E,3.40.47.10
4L9B,2.60.520.10
4L9B,2.60.120.1400
5GGE,2.40.128.20
4CQ6,2.40.480.10
4EIK,2.30.30.40
4JY7,3.40.50.1470
3D46,3.30.390.10
3D46,3.20.20.120
5QOX,3.90.79.10
3HF5,3.30.70.100
3JSR,3.30.70.1860
4EWE,2.60.120.10
1CWL,2.40.100.10
1ZI3,3.90.550.10
1M2M,3.10.120.10
2R0Y,1.20.920.10
6DAY,3.20.20.20
1B0W,2.60.40.10
3ON6,1.50.10.10
3CDC,2.60.40.10
5OP5,3.30.200.20
5OP5,1.10.510.10
1JJE,3.60.15.10
6AOA,3.30.70.1230
1MJW,3.90.80.10
6DOS,3.30.420.10
1QRF,2.160.10.10
5B2A,2.40.128.160
5B2A,3.90.930.1
5P4I,2.40.70.10
1XZG,3.40.50.1820
2C2Z,3.40.50.1460
2C2Z,3.30.70.1470
5IYZ,3.40.50.1440
5IYZ,3.30.1330.20
5IYZ,1.10.287.600
5IYZ,6.10.280.30
5IYZ,3.40.50.11480
5IYZ,3.30.470.20
5IYZ,3.30.1490.20
6BP0,1.10.510.10
1W3R,2.30.110.10
4N6O,3.40.50.1460
4N6O,3.10.450.10
4RHN,3.30.428.10
3BHL,3.30.572.10
4GFX,2.60.40.640
3C11,3.30.565.10
1TKJ,3.40.630.10
5PLS,2.60.120.650
3Q39,2.40.510.10
3Q39,2.40.30.120
5GZ7,3.40.420.10
5GZ7,4.10.470.10
4NNY,3.30.500.10
4NNY,2.60.40.10
5Q58,3.60.15.10
5Q58,3.40.50.12650
5UG7,2.60.40.150
3BVF,1.20.1260.10
4UVZ,3.90.228.10
5NM0,2.60.40.10
4UAR,3.40.50.1000
4UAR,1.10.150.240
1E5A,2.60.40.180
5A6J,3.30.160.230
5A6J,3.20.20.80
5A6J,1.20.120.670
6F4V,3.30.497.10
6F4V,2.30.39.10
1S7I,3.30.70.1060
2CCV,2.60.40.2080
4YIA,3.30.497.10
4YIA,2.30.39.10
3S9H,3.30.342.10
3S9H,3.30.420.10
3S9H,3.90.1600.10
3S9H,1.10.287.690
3S9H,1.20.1280.300
3S9H,3.40.1820.10
3WKG,1.50.10.10
2GKE,3.10.310.10
1M07,3.10.130.10
1POA,1.20.90.10
3ZKY,2.60.120.330
6QNV,3.90.215.10
6QNV,4.10.530.10
1QB6,2.40.10.10
2JKW,2.60.40.420
2V62,3.30.200.20
2V62,1.10.510.10
3QD5,3.40.1400.10
6HG2,3.20.20.140
1F60,3.40.50.300
1F60,2.40.30.10
1F60,3.30.70.60
2NSF,1.20.120.450
2NSF,3.30.1050.20
5EVC,3.40.50.1860
5O1D,2.60.40.720
1T88,1.10.630.10
4ZJ0,2.40.128.20
2QSX,3.40.190.10
1V0M,3.20.20.80
4M3J,2.60.40.10
4B1T,2.40.10.10
4B1T,3.30.10.10
5VCU,3.40.50.300
2F7D,3.90.70.10
4FCS,1.10.520.10
4FCS,1.10.420.10
5AGF,1.20.120.10
3DEY,3.40.50.720
4JKB,3.30.420.230
4JKB,1.20.80.40
4MKT,2.60.40.1730
4MKT,3.30.2010.30
4MKT,1.10.390.10
4MKT,1.25.40.320
5P23,2.40.70.10
1XX1,3.20.20.190
1AQB,2.40.128.20
4DD0,1.10.530.10
4N49,3.40.50.12760
4QSC,3.40.190.10
3OUI,2.60.120.620
3DSS,1.25.40.120
3DSS,1.50.10.20
2BUY,2.60.130.10
1G2N,1.10.565.10
5C3W,2.40.50.90
4MYN,3.40.800.10
1KYU,2.60.40.1230
1KYU,3.30.310.10
3R6C,1.20.970.10
3R6C,3.40.1030.10
2P8I,3.30.70.1240
4RT2,1.10.150.110
4RT2,1.10.150.20
4RT2,3.30.460.10
4RT2,3.30.210.10
3BT0,2.60.40.180
3PV8,3.30.420.10
3PV8,1.20.1060.10
3PV8,3.30.70.370
3PV8,1.10.150.20
6GY5,2.120.10.80
6Q46,3.40.30.10
5EF3,2.60.40.50
5GSP,3.10.450.30
4CH9,2.120.10.80
1C6E,1.10.530.40
1EK5,3.40.50.720
1EK5,3.90.25.10
1RZH,4.10.540.10
1RZH,3.90.50.10
1RZH,1.20.85.10
3CBT,2.40.380.10
5X6R,3.50.50.60
3C8D,2.60.40.10
3C8D,3.40.50.1820
3F8V,1.10.530.40
5SV5,2.60.120.380
5GLB,3.40.710.10
1LS6,3.40.50.300
4CV3,3.40.50.720
4M14,3.30.200.20
4M14,1.10.510.10
5UNJ,1.10.565.10
4QC3,1.20.920.10
3AC1,3.30.200.20
3AC1,1.10.510.10
3D93,3.10.200.10
4LVI,3.30.930.30
1JVP,3.30.200.20
1JVP,1.10.510.10
1JAH,3.40.50.300
3JXO,3.30.70.1450
5F8A,3.40.600.10
6AFD,3.40.50.880
1M7J,2.30.40.10
1M7J,3.20.20.140
1M7J,3.30.1490.130
5I8S,2.60.120.10
6DFV,2.60.40.10
2VGU,3.90.1150.10
2VGU,3.40.640.10
2ZOD,3.30.1330.10
2ZOD,3.90.650.10
1G08,1.10.490.10
5FPK,3.40.50.300
4DRQ,3.10.50.40
2VUO,2.60.40.10
4R5A,3.10.200.10
3P7G,3.10.100.10
5PCV,1.20.920.10
5P9F,3.30.200.20
5P9F,1.10.510.10
3IGP,3.10.200.10
4DKC,1.20.1250.80
1BKJ,3.40.109.10
2GIV,3.30.60.60
2GIV,3.40.630.30
2GIV,1.10.10.10
5WKW,2.60.120.310
5WKW,2.60.120.230
4GKU,3.40.710.10
1RX2,3.40.430.10
3POQ,2.40.160.10
2NQW,3.30.465.10
4YUL,2.40.100.10
2A84,3.40.50.620
2A84,3.30.1300.10
3IUJ,3.40.50.1820
3IUJ,2.130.10.120
4NSV,2.40.10.10
3S0K,1.10.3520.10
6CCQ,3.40.50.620
2UYX,3.60.15.10
1Z6M,3.40.30.10
1Z6M,1.10.1200.90
1EYV,1.10.940.10
2UDP,3.40.50.720
2UDP,3.90.25.10
1O4W,3.40.50.1010
4F7T,3.30.500.10
4F7T,2.60.40.10
5AEW,3.90.380.10
5AEW,2.102.10.10
5AEW,3.10.450.50
5M02,3.30.500.10
5M02,2.60.40.10
3D9Z,3.10.200.10
1LLO,3.20.20.80
4ZA3,3.40.420.10
4ZA3,4.10.470.10
4ZA3,2.80.10.50
6NSA,3.90.209.20
6NSA,3.90.20.10
4F0F,3.30.200.20
4F0F,1.10.510.10
3O4B,2.80.10.50
4JBE,3.40.605.10
4JBE,3.40.309.10
3D2L,3.40.50.150
3D2L,2.20.25.110
4I0X,1.10.287.1060
3HDK,2.40.70.10
195L,1.10.530.40
2FFQ,3.40.50.300
2P6Z,3.10.130.10
3AJD,3.30.70.1170
3AJD,3.40.50.150
3OLL,1.10.565.10
4TJX,3.50.30.30
3DJV,3.10.130.10
5ZPA,3.10.450.40
5ZPA,2.70.98.20
2MNR,3.30.390.10
2MNR,3.20.20.120
4KC4,3.90.550.10
4XRG,3.40.50.720
4XRG,3.30.360.30
3HRE,3.40.710.10
3TG0,3.40.720.10
4MPQ,3.20.20.70
5G2I,3.20.20.70
4RK5,3.40.50.2300
1DAI,3.40.50.300
3OZF,3.40.50.2020
4TXR,1.25.40.270
1RXY,3.40.50.1580
1RCQ,2.40.37.10
1RCQ,3.20.20.10
2MGD,1.10.490.10
1IQ5,1.10.238.10
2W7M,3.90.1150.10
2W7M,3.40.640.10
4YS6,3.40.50.2300
2PGV,3.90.550.10
1YKR,3.30.200.20
1YKR,1.10.510.10
4ELY,1.10.268.10
4ELY,2.30.30.110
5H38,3.30.572.10
1PY6,1.20.1070.10
1Z47,3.40.50.300
1Z47,2.40.50.300
1Z47,2.40.50.140
3A72,2.120.10.10
5A91,3.40.710.10
4BZA,3.10.20.310
2EXT,2.60.40.50
4ZAZ,3.40.50.1950
4L5B,3.40.50.300
4CM6,3.40.50.720
5Q3N,3.60.15.10
5Q3N,3.40.50.12650
4PGA,3.40.50.1170
4PGA,3.40.50.40
4Z7J,3.40.50.1970
4EZS,2.60.34.10
4EZS,1.20.1270.10
4EEK,3.40.50.1000
4EEK,1.10.150.240
5LS1,3.30.565.10
5NKF,3.30.200.20
5NKF,1.10.510.10
4WOB,3.40.50.200
3D06,2.60.40.720
4ZOT,2.80.10.50
6ARO,2.60.40.1090
1K68,3.40.50.2300
5USG,3.30.420.10
1X0C,2.60.350.10
1X0C,2.160.20.10
2HQX,2.30.30.140
4D1J,3.20.20.80
4D1J,2.60.220.20
3OJ6,3.40.140.10
1HN0,2.60.120.430
1HN0,1.50.10.100
1HN0,2.70.98.10
1HN0,2.60.220.10
5B5O,3.40.390.10
2ZFG,2.40.160.10
1T6N,3.40.50.300
4K9K,3.40.50.970
4K9K,3.40.50.1220
5P7W,2.40.70.10
2FR5,3.40.140.10
1MFW,3.10.20.230
5G03,3.10.200.10
1Y12,2.30.110.20
3BKZ,2.60.120.590
4E29,3.30.1890.10
1QNF,3.40.50.620
1QNF,1.25.40.80
1QNF,1.10.579.10
5MOO,2.40.10.10
3FSI,3.30.70.270
3FSI,3.10.10.10
5FUH,3.90.550.10
2DUO,2.60.120.200
1KG4,1.10.1670.10
1KG4,1.10.340.30
5P0I,2.40.70.10
1XVG,1.10.620.20
1XVG,1.20.1280.10
1XVG,1.20.1280.30
4OYD,1.10.437.10
4OYD,1.10.132.20
4Y4E,2.40.70.10
4DWN,1.10.533.10
4PL9,3.30.565.10
4DBF,2.30.30.370
4DBF,3.90.850.10
4RYV,3.30.530.20
2G6I,3.90.340.10
